paperId,venueId,venueName
60841dfb-e0da-4571-aec8-69e03a77ac42,V94,IEEE Transactions on Circuits and Systems for Video Technology
608876a3-9221-4c57-b4a5-2cde6991b305,V433,ieee international conference on requirements engineering
6089a6d5-a337-4d2f-bff6-4b7fecaedff4,V658,working conference on reverse engineering
608a5f8a-e451-45ce-8823-17ca48a77256,V633,systems man and cybernetics
60936089-3d02-4009-8b65-081963f6e359,V459,international conference on communications
609d9d66-5a8d-4cfa-a285-dcd0a6d5cb5c,V120,IEEE Transactions on Signal Processing
609dbcc6-db49-4839-8bf3-b60b2b21e5da,V337,computational intelligence and security
609e7db1-d9e6-4dec-bc3e-05586298368b,V533,international symposium on computer architecture
60a3236d-a785-4549-ad8b-4b1b5a324831,V591,passive and active network measurement
60a442b7-ed8a-4c01-9f86-b2bbd0d779eb,V135,Iet Communications
60a6d3ca-d749-4ed6-826d-663e0228222f,V626,"symposium on languages, applications and technologies"
60a8756e-68c8-455d-8723-19cad1759e52,V459,international conference on communications
60ab79a0-9257-4729-b096-ff974e34848e,V426,ieee automatic speech recognition and understanding workshop
60ad0f70-57f1-42a4-9706-d77faabd3e17,V108,IEEE Transactions on Information Theory
60ad27dc-5aee-4ff3-ae8b-e3286198d36a,V544,international symposium on quality electronic design
60ad6a53-c1c4-4823-818d-ff6a5ff43753,V451,"international conference on acoustics, speech, and signal processing"
60b9bd3b-ccfd-4896-b529-a240de03c69d,V475,international conference on distributed computing systems
60bc2aa6-75ac-4462-8d45-f076574418e8,V206,Journal of Systems and Software
60bfb097-cb6f-4737-a98e-4e6f3b344b2b,V98,IEEE Transactions on Computers
60bfee3f-01e8-49ad-8640-4b66706d1212,V462,international conference on computer communications
60c1c790-3283-4c57-87b1-073d2b09c984,V351,conference of the european chapter of the association for computational linguistics
60c247c8-4f5f-4e1c-b5c4-9e1e127f9935,V370,data compression conference
60c28029-84af-4794-ac84-225c9356943e,V540,international symposium on object component service oriented real time distributed computing
60c7933e-1153-4cc1-9b31-ce7ae3aeccab,V505,international conference on parallel and distributed systems
60d13fcb-b609-4ce0-8ff7-88e8cfa92173,V108,IEEE Transactions on Information Theory
60db21e6-76ec-4810-a607-7e3fdfe61494,V502,international conference on networking
60e0800b-8d7a-4a9a-af7c-7a472ae1fe63,V566,mobile lightweight wireless systems
60e22915-3c3d-4991-8f9f-cb3e87402c7d,V665,world of wireless mobile and multimedia networks
60e3ade6-ec42-49d4-b6a9-bb8c670437a1,V475,international conference on distributed computing systems
60e57761-ced4-44be-9bda-f38929ef13cc,V233,Nucleic Acids Research
60e7fb2b-ac9a-46e5-82d7-82ee4bddfbe7,V464,international conference on computer design
60e8eeea-6ba0-4ade-8172-df2c47bc2f84,V616,software engineering and formal methods
60ea3b85-359c-4712-80aa-81100ce85b7b,V462,international conference on computer communications
60f16da4-6def-4dfc-9516-aa3a3ef4d467,V427,ieee international conference on automatic face and gesture recognition
60f36624-505a-4c79-8741-578e0415ea6d,V496,international conference on machine learning and cybernetics
60f3e226-b104-4ef4-ade8-06f7b4120c55,V412,global communications conference
60f53061-cbf4-42e7-9598-5f63f674f751,V116,IEEE Transactions on Parallel and Distributed Systems
60f5d8e3-e4f5-4a4a-9405-c17c5330aa82,V658,working conference on reverse engineering
60fb244b-9333-4325-94f7-105c9f1c2541,V506,international conference on parallel architectures and compilation techniques
60fb7801-2f98-4278-8302-256951920e91,V326,brazilian symposium on neural networks
6102f0d4-1fbb-4dbe-bdaa-02ba68dfbefb,V664,world congress on computational intelligence
61066b66-9ba0-4997-be0f-b2e74c3d8516,V573,network and parallel computing
610cc3ca-7fc8-4a6b-abb5-7978103830db,V367,cross-language evaluation forum
610cd2ac-61f9-445c-8d43-ed88b4d352af,V459,international conference on communications
610dd8ee-4a3a-4ecc-8751-f1b60865db96,V451,"international conference on acoustics, speech, and signal processing"
6111d49b-764b-4c30-ab16-4dbe3fade097,V339,computational science and engineering
611852a2-3e61-49e8-a183-96cb312a7781,V348,computer software and applications conference
611ab0b0-d15b-4405-b80e-ccddd9a8bbb5,V327,british machine vision conference
611b5a52-68ee-4786-881a-265f15222701,V8,ACM Transactions on Internet Technology
61214a5b-52a9-444e-ac30-e3c8040e589c,V217,Manufacturing & Service Operations Management
6126babc-33f0-4937-9aa4-ee6f38bdf3b3,V83,IEEE Network
6127295b-aab4-42d6-96a8-1ad1c0dbd8e8,V522,international conference on wireless communications and mobile computing
612a3157-5a4e-46da-8c9f-186aaf2ee6fe,V120,IEEE Transactions on Signal Processing
612cdfa8-3d4a-46c7-b903-c0c705671aeb,V537,international symposium on microarchitecture
61300cfe-1cb2-4c4a-b126-782f26521c76,V459,international conference on communications
6130c314-d0e1-406b-b302-e1a12cbd056a,V393,empirical methods in natural language processing
613841ae-c925-4aee-9c2e-8675213e4bbf,V230,Neural Computation
614066dd-70c5-4b40-a80d-88f294e4355c,V533,international symposium on computer architecture
6141fa33-80b8-4aa5-823f-1051a2bfd070,V534,international symposium on computers and communications
61442826-6c2a-4dd2-83ba-a186b4cd2868,V606,robotics and biomimetics
6149f163-9c97-42dd-842f-b45790958cb9,V72,IEEE Communications Letters
615b6f32-99d6-42b5-8b78-f7b425816090,V290,adaptive agents and multi-agents systems
615d45be-cbd2-4f50-a7c6-da64dd06e869,V45,Concurrency and Computation: Practice and Experience
6160c18e-2a14-42bb-a765-0cd55c7b4955,V372,database and expert systems applications
616235fc-4b81-436b-ad2e-e66b33ffee3f,V96,IEEE Transactions on Communications
61632ac6-9ffc-4c19-bf5f-a8d8874f77f4,V72,IEEE Communications Letters
617158c8-a124-42c8-bb6f-e44bb58d2ec7,V80,IEEE Journal on Selected Areas in Communications
6173c6ec-be82-4df8-8441-4204dfbf4f46,V421,high performance embedded architectures and compilers
61756527-ac2f-4eaa-8ac7-3f62427b293d,V333,communication system software and middleware
6176b595-4328-4f05-96d6-60e0e5754c0d,V103,IEEE Transactions on Geoscience and Remote Sensing
61794472-ee06-4415-bf9b-60a455a14983,V260,"Signal, Image and Video Processing"
617a8e39-fe49-4fd1-8a24-be0f0793cbee,V412,global communications conference
617e3b79-9720-41ed-9abb-9758d97c7f80,V462,international conference on computer communications
617e6efb-39dc-42e4-804b-55e6a64dc397,V491,international conference on information technology: new generations
61809505-8a40-4fe4-b760-80f123f377be,V117,IEEE Transactions on Pattern Analysis and Machine Intelligence
6188e4dc-847c-424b-8510-7dd2f4b2f89f,V111,IEEE Transactions on Knowledge and Data Engineering
618ada0d-5f7c-446d-9b9f-a4063d0cf96f,V123,IEEE Transactions on Vehicular Technology
618eee13-2d0a-4a4e-86cf-52da662407b0,V578,neural information processing systems
61993498-d379-4489-9ee4-049b42f84689,V633,systems man and cybernetics
619b9a51-9b45-43f6-a423-67769252d3fc,V105,IEEE Transactions on Image Processing
61a18354-a8d3-47d4-b331-31b06c795121,V508,international conference on pattern recognition
61a816f7-402f-4167-8295-4b466c916be2,V32,Cluster Computing
61a8bb9a-83ec-40f2-be4e-61631103d901,V32,Cluster Computing
61ab5af7-7205-4c55-978f-3b64b266019c,V660,workshop on applications of computer vision
61aec428-5bbc-4545-b7bf-ddc2b9063fc0,V559,meeting of the association for computational linguistics
61b09c27-97de-46c1-a9d5-7a0fd425ae8d,V304,arXiv: Cryptography and Security
61b5eaa4-9aee-4bfb-a28e-8231d14720bf,V633,systems man and cybernetics
61bcb3b2-2855-416c-bd95-41a0b80fc3e3,V6,ACM Transactions on Computer Systems
61be79b5-168c-403c-be68-c16c48a57104,V7,ACM Transactions on Graphics
61bf54bc-a30f-4139-b482-79dcca811591,V96,IEEE Transactions on Communications
61c07a3b-f907-4f1a-91a1-01ba75836c3d,V622,symposium on applications and the internet
61c0e395-4a5c-4aab-aaed-f8e9b2cdcf1c,V265,Speech Communication
61c1fadc-7258-40a6-b9f7-fd206c1e9c22,V605,robot and human interactive communication
61c4b275-ed36-4e20-8fc2-448d14778e82,V525,international parallel and distributed processing symposium
61c5f00f-69a1-498e-851d-a347ec4f2f13,V108,IEEE Transactions on Information Theory
61d2eff7-a0b2-4695-b88f-4c1558ac9257,V179,Journal of Cognitive Neuroscience
61d462f3-9677-457a-8664-76b23afbba7f,V167,International Journal of Sensor Networks
61d48bca-20e2-4b4a-9a4f-40c13c007c0e,V518,international conference on telecommunications
61d59aa3-0e2d-4002-83c7-b33c691ac7d4,V412,global communications conference
61d65c0b-c6ff-4680-89ef-58ca92c69fe6,V112,IEEE Transactions on Mobile Computing
61d839ce-9a09-42b4-bf97-2846bed8b3c5,V536,international symposium on information theory
61d922bc-6665-4508-babf-7b888218a663,V223,Memetic Computing
61e60389-f2ad-4105-a9eb-b1e7cc92634f,V59,Eurasip Journal on Information Security
61e615e7-f78f-4f1e-b604-343ecf4b2ec9,V349,computer vision and pattern recognition
61e82187-4bf7-4072-a2a4-0830b2a10328,V86,IEEE Signal Processing Magazine
61e926ff-9b7a-4bde-b295-d6900adf935a,V368,custom integrated circuits conference
61e9831c-722b-44cc-aa1f-5aedebe08f70,V488,international conference on image processing
61ea1a2d-02d9-46a0-b2fc-01f77fe71c44,V475,international conference on distributed computing systems
61eb0b8a-7735-4b9c-90fb-2abc3784045b,V467,international conference on computer vision systems
61ed54cb-3432-4c67-9a0d-8e82b133ca94,V460,international conference on computational linguistics
61f1501f-9cec-47d7-a7fa-16deb52b8d48,V412,global communications conference
61f157df-c5b7-4bf4-93e1-472b594b87e4,V78,IEEE Journal of Selected Topics in Signal Processing
61f74f04-7598-4fbc-b6be-02675cfdcbb3,V472,international conference on data engineering
61f96567-974d-46a1-8bb8-1f8af76c34bf,V55,Environmental Modelling and Software
61ffddfb-46df-4a7a-b6d9-00b133a05bbf,V515,international conference on software engineering
62003068-5256-465f-827c-42eed744e3e0,V230,Neural Computation
6202e763-d2f5-4a93-aaa5-68540b4ed9ca,V253,Science of Computer Programming
62039924-d823-4e8e-8530-e9014ecb5224,V108,IEEE Transactions on Information Theory
6203c201-485c-4d49-99ea-73ad147b1678,V365,congress on evolutionary computation
6204dff0-340d-4e1f-8cd9-5dd639054da6,V407,foundations of software engineering
6204e39a-4110-4cc8-9d90-0a0a5af6f510,V511,international conference on program comprehension
620626c8-aa84-4a69-8bfe-15661b2676c0,V412,global communications conference
620a3d39-8c6d-4b16-8156-155be91eeee4,V111,IEEE Transactions on Knowledge and Data Engineering
620b8add-d428-43f1-8476-83d068b07476,V291,advanced data mining and applications
620dd3e6-8a00-4ec0-855f-81b71eac4522,V116,IEEE Transactions on Parallel and Distributed Systems
621cd4c3-befe-4b82-8078-ca7deef9c0c7,V551,internet measurement conference
621cf641-04fe-4b00-a73a-aec9e583b281,V610,self-adaptive and self-organizing systems
621d1071-8350-4386-b1e8-519c4dfa8c5d,V5,ACM Transactions on Autonomous and Adaptive Systems
621d5194-b8fa-4703-97a6-3617e8266332,V462,international conference on computer communications
621e28d4-2413-406d-92ea-9738dcd8e296,V516,international conference on software maintenance
62206a50-1863-48d0-b97d-5fe90de2caac,V68,Future Generation Computer Systems
6223a15c-8ebb-42ff-afc9-66936ef6212c,V103,IEEE Transactions on Geoscience and Remote Sensing
622632a0-7a07-406f-9c04-daf27bfb1df1,V576,networked computing and advanced information management
6227c249-f6c4-49bf-ada6-e8b71cb8f5c0,V108,IEEE Transactions on Information Theory
622cb0f3-3775-4c86-8115-fb7d8f35f81d,V577,networked systems design and implementation
623432fa-9273-4c3f-8b4f-f6d00969f7ca,V144,Information Systems and E-business Management
623597e2-1060-451e-a8ce-4b4deda321b7,V354,"conference on creating, connecting and collaborating through computing"
623679d1-30c8-4fcc-bb1f-c0ba3a58e265,V559,meeting of the association for computational linguistics
62388bbd-7184-4620-ada0-faeb3057b107,V447,international acm sigir conference on research and development in information retrieval
623bb2b2-854a-4c13-b714-0b019fca87fe,V513,international conference on robotics and automation
62412b3c-24ef-40eb-acb4-e07de9724db9,V541,international symposium on object/component/service-oriented real-time distributed computing
6242331f-99e7-438e-a991-d6769f3b18ff,V638,types in languages design and implementation
62466a18-1460-4687-9912-f8c4cb23d0f3,V416,grid computing
6250fafb-3188-49ce-bcc5-f65d1282d784,V455,international conference on autonomic computing
6255cf5f-7424-4901-865e-dbf19ee82998,V662,workshop on internet and network economics
6259112d-ab98-4d84-8331-b0828e58fcfa,V301,application specific systems architectures and processors
625aa47f-59af-4167-85df-eea425651025,V177,Journal of Bioinformatics and Computational Biology
625e2107-fce6-4fa9-84a1-70c6c5e4995c,V122,IEEE Transactions on Speech and Audio Processing
625ebf4a-38fe-43b5-8585-8cbf9d000e71,V314,artificial intelligence methodology systems applications
625fe519-f8f1-450f-8b32-53508c52124e,V280,acm conference on hypertext
62639735-fc7d-4da9-84ed-88e153bd6c2c,V1,ACM Sigarch Computer Architecture News
62647857-ab1c-4763-ada6-ac58212b2e02,V349,computer vision and pattern recognition
62685ea0-98c3-4c55-bd0f-2ec3a3e99e11,V36,Computer Animation and Virtual Worlds
626929c2-fe1d-4491-bb1c-3702e31233cc,V283,acm sigplan symposium on principles and practice of parallel programming
627284d7-8e09-4c8c-9a14-c67e13135e28,V282,acm multimedia
6275e107-8a4f-444a-bb12-6f57d1f28f58,V349,computer vision and pattern recognition
62774fda-41b9-4ff3-bd5b-449f6c58bc51,V58,Eurasip Journal on Image and Video Processing
62815494-8398-4dd1-a896-578b21e833cf,V450,international conference on acoustics speech and signal processing
62873630-5a62-4537-81d2-d7799ceecf2c,V89,"IEEE Transactions on Audio, Speech, and Language Processing"
6287510f-f56d-4051-90c5-115920cd34d6,V412,global communications conference
628776d3-67a5-46e3-af8a-840c8769fc94,V168,International Journal of Social Robotics
6289c061-cfd8-45f1-baab-8b86acf20d3a,V93,IEEE Transactions on Circuits and Systems I-regular Papers
628a45a6-5188-4d5e-b112-31a3808f26e2,V288,ad hoc networks
628b2f86-eaa2-4980-af70-7ef950a42894,V143,Information Systems Research
628b6209-9d88-451d-ae84-76a22af0d34e,V536,international symposium on information theory
628ef319-93e2-4285-bf10-6b7dc4d7da46,V184,Journal of Computational Physics
62902ff2-4797-4307-b745-ce22646a2c17,V508,international conference on pattern recognition
6290dff3-9cd8-4287-81ce-f1050029b717,V28,Bioinformatics
62943545-c9cd-404f-8533-7739053fd09a,V546,international workshop conference on parsing technologies
62966cd6-f3b0-41ed-add8-ad9e98243fe1,V45,Concurrency and Computation: Practice and Experience
6296e888-e4ab-475d-8ca0-d20cae3938bd,V496,international conference on machine learning and cybernetics
62a26096-a642-41d8-ba7e-17ac213e9dad,V162,International Journal of Multimedia Information Retrieval
62a7cdce-3aa1-4cb1-9e2f-6826f212b100,V583,pacific conference on computer graphics and applications
62ab618c-2889-4b17-9de8-b6d2f8b3d330,V165,International Journal of Pattern Recognition and Artificial Intelligence
62acc787-6004-4df3-8a07-11458dd2a42e,V80,IEEE Journal on Selected Areas in Communications
62ae4e00-1d83-49fe-b22e-3214c3abbff0,V72,IEEE Communications Letters
62b00b7d-09de-4243-bab3-4589cd1f2f65,V88,IEEE Transactions on Aerospace and Electronic Systems
62b39f60-2702-4cca-8097-0f4461e0a684,V641,usenix conference on file and storage technologies
62b3c92e-72a4-473f-9026-eadd476c0ac4,V536,international symposium on information theory
62b76500-11d1-4d63-860b-638d00a165f6,V113,IEEE Transactions on Multimedia
62bc051d-f566-41cb-9f2f-8bef4a5b718a,V96,IEEE Transactions on Communications
62bc218c-0dbd-40f6-8f9a-f686f5e2ae6c,V95,IEEE Transactions on Cognitive Communications and Networking
62be0905-b87f-47a0-9e5d-fd6493a8bc3b,V547,international workshop on quality of service
62c5b6a5-5d5d-4fa0-a367-6124fd597f90,V292,advanced information networking and applications
62ca10fe-5401-446c-9a14-cbd659fd3f05,V102,IEEE Transactions on Evolutionary Computation
62cad914-622e-4bf0-95a2-feba7a512c15,V94,IEEE Transactions on Circuits and Systems for Video Technology
62cde66b-4ac0-440d-9e38-7246dead265a,V116,IEEE Transactions on Parallel and Distributed Systems
62cfbb17-bea5-48e8-98f8-f9533fc9512f,V278,Wireless Personal Communications
62d22672-35f0-4eae-9383-00027d0733c8,V117,IEEE Transactions on Pattern Analysis and Machine Intelligence
62d33171-5937-4b89-b64a-5e75a33be5bf,V338,computational intelligence in robotics and automation
62d76e67-c42b-4053-914e-b98621335615,V492,international conference on intelligent computing
62e4df2e-45de-4d67-be6c-7d8764c4bbd8,V437,ifip international conference on theoretical computer science
62e5aeb1-d45f-45bb-b34e-4003324f16c9,V196,"Journal of Logic, Language and Information"
62e69ac2-5593-461c-9e40-4aca514818e0,V306,arXiv: Human-Computer Interaction
62e6b7ec-96a0-4525-8d6f-6721276c461f,V460,international conference on computational linguistics
62ede7cb-bf10-4e04-bf33-7a4e2f802264,V451,"international conference on acoustics, speech, and signal processing"
62f2bb9a-48d5-42a2-9fcb-3417c1cc464a,V1,ACM Sigarch Computer Architecture News
62f7a007-1aec-4683-911d-8d4bfc44279c,V550,international world wide web conferences
62fc5586-d5c2-41fe-8b93-45c310f938bc,V72,IEEE Communications Letters
62fc904f-943b-4634-8cba-652040fcc382,V568,multimedia and ubiquitous engineering
62ffe68a-b0f9-4d00-8572-114e6b440208,V548,international workshop on the web and databases
630463c2-3de3-42a3-b818-5da7007b1461,V217,Manufacturing & Service Operations Management
63079cb5-e2c2-433b-8086-68da4b83982e,V111,IEEE Transactions on Knowledge and Data Engineering
6308cace-930d-45d1-a765-32ccfa58e78e,V96,IEEE Transactions on Communications
630c44c0-4451-45f9-8030-8ca585e94684,V537,international symposium on microarchitecture
630f2345-e0c6-4d4f-9abf-c5c555aaca21,V216,Management Science
631905eb-6d5b-4689-a47f-b591144c0f99,V307,arXiv: Information Theory
6325d286-ce97-488e-af22-f9cbfd855b84,V526,international performance computing and communications conference
